date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_5d,y_5d_up,y_5d_triclass,future_return_20d,y_20d_up,y_20d_triclass
2020-01-02,4.7334557,4.762778,4.6828065,4.7361,353886276.0,SISE,3.478772558690756,0,,,,,,,,,,0.0,0.0,0.0,,,0.0,-0.011253985346593165,0,0,0.043157872511137896,1,1
2020-01-03,4.6952457,4.762778,4.593948,4.6828,340424200.0,SISE,3.43962250329112,0,-0.011253985346593165,,,,,,,,,-0.00312308134242123,-0.000624616268484246,-0.002498465073936984,,,-340424200.0,0.0075809344836421655,1,0,0.05883232254206883,1,1
2020-01-06,4.6019454,4.6916914,4.5317473,4.5406,349690306.0,SISE,3.335173387384398,0,-0.030366447424617693,,,,,,,,,-0.013866472479698633,-0.0032729875107271236,-0.01059348496897151,,,-690114506.0,0.05479452054794498,1,1,0.09981059771836298,1,1
2020-01-07,4.577065,4.611719,4.5317473,4.5406,216369183.0,SISE,3.335173387384398,0,0.0,,,,,,,,,-0.022125636789762648,-0.007043517366534228,-0.015082119423228419,,,-690114506.0,0.058714707307404135,1,1,0.07829361758357911,1,1
2020-01-08,4.507756,4.567291,4.4073467,4.5229,289775421.47,SISE,3.3221723370922107,0,-0.003898163238338692,,,,,,,,,-0.029381468830474322,-0.011511107659322247,-0.017870361171152073,,,-979889927.47,0.06285790090428711,1,1,0.09823343430100162,1,1
2020-01-09,4.6490397,4.6916914,4.602834,4.6828,351564434.78,SISE,3.43962250329112,0,0.03535342368834171,-0.011253985346593165,,,,,,,,-0.025362161942452666,-0.014281318515948332,-0.011080843426504334,,,-628325492.69,0.026565302810284352,1,1,0.049329461006235586,1,1
2020-01-10,4.7165723,4.745006,4.6739197,4.7183,309668979.0,SISE,3.465698056137031,0,0.0075809344836421655,0.0075809344836421655,,,,,,,,-0.019844003761081197,-0.015393855564974905,-0.004450148196106292,,,-318656513.69000006,0.013203908187270796,1,0,0.020727804505860092,1,1
2020-01-13,4.794767,4.8338647,4.7538924,4.7894,420200745.0,SISE,3.517922614090392,0,0.015068986711315402,0.05479452054794498,,,,,,,,-0.011128456360466998,-0.014540775724073324,0.003412319363606326,,,101544231.30999994,0.0037165406940327106,1,0,0.014845283334029347,1,0
2020-01-14,4.814316,4.851636,4.762778,4.8072,439931471.0,SISE,3.5309971166441168,0,0.0037165406940327106,0.058714707307404135,,,,,,,,-0.003130235756150679,-0.012258667730488795,0.009128431974338116,,,541475702.31,0.0,0,0,0.01664170411050092,1,0
2020-01-15,4.837418,4.887179,4.762778,4.8072,648741757.0,SISE,3.5309971166441168,0,0.0,0.06285790090428711,,,,,,,,0.0031718486005773983,-0.009172564464275557,0.012344413064852955,,,541475702.31,-0.03143201863870859,0,-1,0.0018513895822931392,1,0
2020-01-16,4.8534126,4.9049506,4.7894354,4.8072,452428302.0,SISE,3.5309971166441168,0,0.0,0.026565302810284352,,,,,,,,0.008073232656697016,-0.005723405040081043,0.01379663769677806,1.5012351935136392,,541475702.31,-0.04251955400232976,0,-1,0.011087535363621281,1,0
2020-01-17,4.8018756,4.8605213,4.745006,4.7806,239468005.0,SISE,3.511458815075067,0,-0.005533366616741642,0.013203908187270796,,,,,,,,0.010262734767445103,-0.002526177078575814,0.012788911846020917,2.0884940633808746,,302007697.30999994,-0.05762874952934782,0,-1,0.0074258461281011545,1,0
2020-01-20,4.8098726,4.8338647,4.78055,4.8072,237020631.0,SISE,3.5309971166441168,0,0.005564155126971615,0.0037165406940327106,,,,,,,,0.013419813358098498,0.0006630210087590485,0.01275679234933945,5.8714707307404135,,539028328.31,-0.06839740389415883,0,-1,-0.005533366616741642,0,0
2020-01-21,4.7832155,4.8160934,4.745006,4.8072,211452701.0,SISE,3.5309971166441168,0,0.0,0.0,,,,,,,56.45542037406931,0.015740375634444526,0.0036784919338961443,0.012061883700548382,5.8714707307404135,0.11234254285714286,539028328.31,-0.07024879347645197,0,-1,-0.00923614578132792,0,0
2020-01-23,4.7112403,4.745006,4.6472626,4.6561,205886667.0,SISE,3.4200107494605327,0,-0.03143201863870859,-0.03143201863870859,,,,,,,44.300370475919074,0.008525489145319032,0.004647891376180722,0.0038775977691383095,2.945013155276488,0.11805439285714282,333141661.30999994,-0.053435278451923196,0,-1,-0.01335881961298091,0,0
2020-01-24,4.627714,4.709463,4.5850625,4.6028,226440137.0,SISE,3.3808606940608965,0,-0.011447348639419208,-0.04251955400232976,,,,,,,44.300370475919074,-0.0003474376133150159,0.003648825578281575,-0.003996263191596591,-1.7083796019475517,0.11488085714285713,106701524.30999994,0.07336838446163196,1,1,0.0019336056313548067,1,0
2020-01-27,4.561071,4.602834,4.5050907,4.5051,189883100.0,SISE,3.309097834538486,0,-0.021226210132962664,-0.05762874952934782,,,,,,,47.29955880115618,-0.013019874008752819,0.0003150856608746965,-0.013334959669627515,-4.518576605980973,0.11043794285714283,-83181575.69000006,0.1005971010632396,1,1,0.019710994206565857,1,0
2020-01-28,4.5059795,4.5495195,4.4695477,4.4784,209395470.0,SISE,3.2894860807078987,0,-0.005926616501298554,-0.06839740389415883,,,,,,,45.45321637426895,-0.02436451680068119,-0.004620834831436481,-0.01974368196924471,-6.493506493506496,0.11043795,-292577045.69000006,0.11508574490889623,1,1,0.03373972847445539,1,1
